URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/additional-instruction-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.95",SNOMEDCTAdditionalDosageInstructions,SNOMED CT Additional Dosage Instructions,"This value set includes all SNOMED CT Additional Dosage Instructions.","StructureDefinition/FrInpatientMedicationRequest,StructureDefinition/FrMedicationHistoryMedicationStatement,StructureDefinition/FrCurrentMedicationMedicationStatement,StructureDefinition/FrMedicationReconciliationMedicationStatement","SCT"
http://hl7.org/fhir/ValueSet/administration-method-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.97",SNOMEDCTAdministrationMethodCodes,SNOMED CT Administration Method Codes,"This value set includes some method codes from SNOMED CT - provided as an exemplar","StructureDefinition/FrMedicationHistoryMedicationStatement,StructureDefinition/FrCurrentMedicationMedicationStatement,StructureDefinition/FrMedicationReconciliationMedicationStatement","SCT"
http://hl7.org/fhir/ValueSet/approach-site-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.346",SNOMEDCTAnatomicalStructureForAdministrationSiteCodes,SNOMED CT Anatomical Structure for Administration Site Codes,"This value set includes Anatomical Structure codes from SNOMED CT - provided as an exemplar.","StructureDefinition/FrInpatientMedicationRequest,StructureDefinition/FrMedicationHistoryMedicationStatement,StructureDefinition/FrCurrentMedicationMedicationStatement,StructureDefinition/FrMedicationReconciliationMedicationStatement","SCT"
http://hl7.org/fhir/ValueSet/common-tags,4.0.1,draft,"2.16.840.1.113883.4.642.3.79",CommonTags,Common Tags,"Common Tag Codes defined by FHIR project","StructureDefinition/FrMedication,StructureDefinition/FrMedicationHistoryMedicationStatement,StructureDefinition/FrMedicationReconciliationMedicationStatement","THO"
http://hl7.org/fhir/ValueSet/composition-attestation-mode,4.0.1,draft,"2.16.840.1.113883.4.642.3.238",CompositionAttestationMode,CompositionAttestationMode,"The way in which a person authenticated a composition.","StructureDefinition/FrOnAdmissionRetroactiveMedicationReconciliationComposition,StructureDefinition/FrOnAdmissionMedicationComposition,StructureDefinition/FrMedicationHistoryComposition,StructureDefinition/FrCurrentMedicationComposition,StructureDefinition/FrMedicationReconciliationComposition","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/composition-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.241",CompositionStatus,CompositionStatus,"The workflow/clinical status of the composition.","StructureDefinition/FrOnAdmissionRetroactiveMedicationReconciliationComposition,StructureDefinition/FrOnAdmissionMedicationComposition,StructureDefinition/FrMedicationHistoryComposition,StructureDefinition/FrCurrentMedicationComposition,StructureDefinition/FrMedicationReconciliationComposition","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/condition-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.161",Condition/Problem/DiagnosisCodes,Condition/Problem/Diagnosis Codes,"Example value set for Condition/Problem/Diagnosis codes.","StructureDefinition/FrInpatientMedicationRequest,StructureDefinition/FrMedicationHistoryMedicationStatement,StructureDefinition/FrCurrentMedicationMedicationStatement,StructureDefinition/FrInpatientMedicationRequest2,StructureDefinition/FrMedicationReconciliationMedicationStatement","SCT"
http://hl7.org/fhir/ValueSet/doc-section-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.237",DocumentSectionCodes,Document Section Codes,"Document section codes (LOINC codes used in CCDA sections).","StructureDefinition/FrOnAdmissionRetroactiveMedicationReconciliationComposition,StructureDefinition/FrOnAdmissionMedicationComposition,StructureDefinition/FrMedicationHistoryComposition,StructureDefinition/FrCurrentMedicationComposition,StructureDefinition/FrMedicationReconciliationComposition","LOINC"
http://hl7.org/fhir/ValueSet/doc-typecodes,4.0.1,draft,"2.16.840.1.113883.4.642.3.240",FHIRDocumentTypeCodes,FHIR Document Type Codes,"FHIR Document Codes - all LOINC codes where scale type = 'DOC'.","StructureDefinition/FrMedicationHistoryComposition","LOINC"
http://hl7.org/fhir/ValueSet/document-classcodes,4.0.1,active,"2.16.840.1.113883.3.88.12.80.46",DocumentClassValueSet,Document Class Value Set,"This is the code specifying the high-level kind of document (e.g. Prescription, Discharge Summary, Report, etc.). Note: Class code for documents comes from LOINC, and is based upon one of the following:The type of service described by the document. It is described at a very high level in Section 7.3 of the LOINC Manual. The type study performed. It was determined by identifying modalities for study reports. The section of the chart where the document is placed. It was determined from the SETs created for Claims Attachment requests.","StructureDefinition/FrOnAdmissionRetroactiveMedicationReconciliationComposition,StructureDefinition/FrOnAdmissionMedicationComposition,StructureDefinition/FrMedicationHistoryComposition,StructureDefinition/FrCurrentMedicationComposition,StructureDefinition/FrMedicationReconciliationComposition","LOINC"
