URL,Version,Status,OIDs,Name,Title,Descriptino,Used
http://hl7.org/fhir/CodeSystem/medication-ingredientstrength,0.1.0,draft,"2.16.840.1.113883.4.642.1.1427",Medication_Ingredient_Strength_Codes,null,"",
http://interop.org/CodeSystem/fr-medication-reconciliation-status,0.1.0,draft,,FrMedicationReconciliationStatus,code system InterOp'Santé - Statut d'une ligne de traitement d'une FCT,"Le système de codage du statut d'une ligne de traitement d'une FCT (Fiche de Conciliation des Traitements médicamenteux).",
http://interopsante.org/fhir/CodeSystem/fr-editorial-status,0.1.0,draft,,FrEditorialStatus,code system Interop'Santé - Statut éditorial d'une valeur,"Le système de codage du statut éditorial d'une valeur.",
http://interopsante.org/fhir/CodeSystem/fr-medication-history-source-type,0.1.0,draft,,FrMedicationHistorySourceType,code system Interop'Santé - Nature des sources d'un Bilan Médicamenteux,"Le système de codage des sources d'un Bilan Médicamenteux.",
http://interopsante.org/fhir/CodeSystem/fr-medication-reconciliation-discrepancy,0.1.0,draft,,FrMedicationReconciliationDiscrepancy,code system Interop'Santé - divergence identifiée sur une ligne de traitement d'une FCT,"Le système de codage de la divergence identifiée sur une ligne de traitement d'une FCT (Fiche de Conciliation des Traitements médicamenteux).",
http://interopsante.org/fhir/CodeSystem/fr-medication-reconciliation-resolution,0.1.0,draft,,FrMedicationReconciliationResolution,code system InterOp'Santé - Résolution d'une divergence sur une ligne de traitement d'une FCT,"Le système de codage de la résolution d'une divergence sur une ligne de traitement d'une FCT (Fiche de Conciliation des Traitements médicamenteux).",
http://interopsante.org/fhir/CodeSystem/fr-medication-reconciliation-type,0.1.0,draft,,FrMedicationReconciliationType,code system InterOp'Santé - Type d'écart/erreur sur une ligne de traitement d'une FCT,"Le système de codage du type d'écart/erreur sur une ligne de traitement d'une FCT (Fiche de Conciliation des Traitements médicamenteux).",
http://interopsante.org/fhir/CodeSystem/fr_medication-reconciliation-outcome,0.1.0,draft,,FrMedicationReconciliationOutcome,code system InterOp'Santé - Gravité de l'erreur sur une ligne de traitement d'une FCT,"Le système de codage de la gravité de l'erreur sur une ligne de traitement d'une FCT (Fiche de Conciliation des Traitements médicamenteux).",
https://hl7.fr/fhir/fr/medication/CodeSystem/fr-document-type,0.1.0,draft,,FrDocumentType,code system Interop'Santé - Type de document d'une ressource Composition du domaine Pharmacy,"Le système de codage SIPh du type de document d'une ressource *Composition* du domaine Pharmacy",
https://hl7.fr/ig/fhir/Medication/CodeSystem/fr-medication-profil-list,0.1.0,draft,,FrMedicationIGMedicationProfileList,Liste des profils définis par l'IG Medication pour la ressource Medication,"Liste des noms associés aux titres",
