Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.fr.medication.json	51543	-	0	0	0	0	0	0	8	377	0	0	0	0	0	1	0	1	0	0	198	182	0	0	0	9	0	2
fsh-generated/resources/Bundle-MultiLine-Presc-MARSILID-ZOMIGORO.json	4565	7	19	0	0	0	0	0	1	848	0	0	0	0	0	0	0	0	0	0	24	24	0	0	0	0	0	0
fsh-generated/resources/Bundle-MultiLine-Presc-METFORMINE-GLICLAZIDE.json	5685	11	4	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	21	36	0	0	0	0	0	0
fsh-generated/resources/Bundle-MultiLine-Presc-METHOTREXATE-LEDERFOLINE.json	5480	7	5	0	0	0	0	0	1	201	0	0	0	0	0	0	0	0	0	0	23	36	0	0	0	0	0	0
fsh-generated/resources/Bundle-MultiLine-Presc-Sucralfate-Paracetamol.json	5999	5	7	0	0	0	0	0	0	527	0	0	0	0	0	0	0	0	0	0	24	37	0	0	0	0	0	0
fsh-generated/resources/Bundle-Presc-BISOPROLOL-SANDOZ-DosesRationnelles.json	3970	6	6	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	16	36	0	0	0	0	0	0
fsh-generated/resources/Bundle-Presc-Betamethasone-ApplCut.json	3008	4	2	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	20	30	0	0	0	0	0	0
fsh-generated/resources/Bundle-Presc-CLARADOL-DoseDiffParHoraire.json	3267	4	3	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	15	26	0	0	0	0	0	0
fsh-generated/resources/Bundle-Presc-CLARADOL-SiDouleur-MaxPrise-DelaisMin.json	3460	5	2	0	0	0	0	0	1	176	0	0	0	0	0	0	0	0	0	0	18	26	0	0	0	0	0	0
fsh-generated/resources/Bundle-Presc-CLARADOL-TL6h-MedCodeableConcept.json	2314	4	3	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	13	19	0	0	0	0	0	0
fsh-generated/resources/Bundle-Presc-CLARADOL-TLMardisVendredis.json	2416	4	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	18	0	0	0	0	0	0
fsh-generated/resources/Bundle-Presc-CODOLIPRANE-MedCodeableConcept.json	2713	4	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0
