Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.fr.medication.json	39585	-	0	0	0	0	0	0	8	405	0	0	1	0	0	0	0	1	0	0	247	237	0	0	0	10	0	1
fsh-generated/resources/CodeSystem-FrEditorialStatus.json	1091	23	1	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	15	2075	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-FrMedicationHistorySourceType.json	2631	21	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	31	89	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-FrMedicationIGMedicationProfileList.json	840	20	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	14	62	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-FrMedicationReconciliationDiscrepancy.json	2750	21	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	29	65	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-FrMedicationReconciliationOutcome.json	2161	21	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	21	56	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-FrMedicationReconciliationResolution.json	1718	20	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	24	55	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-FrMedicationReconciliationStatus.json	2383	21	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	21	55	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-FrMedicationReconciliationType.json	1501	20	0	0	0	0	0	0	1	21	0	0	0	0	0	0	0	0	0	0	18	56	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-fr-document-type.json	6919	21	1	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	36	61	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-medication-ingredient-strength-codes.json	1014	21	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	16	47	0	0	0	1	0	0
fsh-generated/resources/ConceptMap-PN13-FHIR-TypoComposant-conceptmap.json	3683	20	0	0	0	0	0	0	0	192	0	0	1	0	0	0	0	0	0	0	30	33	0	0	0	0	0	0
fsh-generated/resources/ConceptMap-PN13-FHIR-gender-conceptmap.json	1919	21	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	22	25	0	0	0	1	0	0
fsh-generated/resources/ConceptMap-PN13-FHIR-prescmed-dosageinstruction-conceptmap.json	2983	21	0	0	0	0	0	0	0	425	0	0	0	0	0	0	0	0	0	0	27	28	0	0	0	0	0	0
fsh-generated/resources/ConceptMap-PN13-FHIR-prescmed-encounter-conceptmap.json	1651	20	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	18	26	0	0	0	1	0	0
fsh-generated/resources/ConceptMap-PN13-FHIR-prescmed-medicationComp-conceptmap.json	2938	21	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	15	27	0	0	0	0	0	0
fsh-generated/resources/ConceptMap-PN13-FHIR-prescmed-medicationNonProp-conceptmap.json	2951	21	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	12	28	0	0	0	0	0	0
fsh-generated/resources/ConceptMap-PN13-FHIR-prescmed-medicationUCD-conceptmap.json	3082	20	0	0	0	0	0	0	1	107	0	0	0	0	0	0	0	0	0	0	20	28	0	0	0	1	0	0
fsh-generated/resources/ConceptMap-PN13-FHIR-prescmed-medicationrequest-conceptmap.json	17027	22	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	72	43	0	0	0	2	0	0
fsh-generated/resources/ConceptMap-PN13-FHIR-prescmed-patient-avec-INS-conceptmap.json	9658	21	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	66	39	0	0	0	1	0	0
fsh-generated/resources/ConceptMap-PN13-FHIR-prescmed-patient-sans-INS-conceptmap.json	7353	21	1	0	0	0	0	0	1	108	0	0	0	0	0	0	0	1	0	0	45	36	0	0	0	2	0	0
fsh-generated/resources/ConceptMap-PN13-FHIR-prescmed-practitioner-id-seule-conceptmap.json	1642	21	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	19	24	0	0	0	0	0	0
fsh-generated/resources/ConceptMap-PN13-FHIR-prescmed-practitioner-identite-conceptmap.json	4946	21	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	34	30	0	0	0	1	0	0
fsh-generated/resources/MedicationDispense-14657.json	3576	21	0	0	0	0	0	0	0	590	0	0	0	0	0	0	0	0	0	0	26	45	0	0	0	0	0	0
fsh-generated/resources/MedicationDispense-14658.json	4046	22	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	32	24	0	0	0	0	0	0
fsh-generated/resources/MedicationDispense-14661.json	3565	22	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	23	22	0	0	0	0	0	0
fsh-generated/resources/MedicationDispense-14662.json	3545	21	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	24	25	0	0	0	0	0	0
fsh-generated/resources/MedicationDispense-14663.json	3565	22	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	26	0	0	0	0	0	0
fsh-generated/resources/MedicationDispense-14664.json	3573	21	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	26	43	0	0	0	0	0	0
fsh-generated/resources/MedicationDispense-14665.json	3267	21	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	28	42	0	0	0	0	0	0
